id,lat,lon,user,uid,version,changeset,timestamp 
123106817,33.7285053,-117.8135074,Rockear,725620,4,12976737,2012-09-04T05:20:06Z
123107563,33.6866731,-117.6688997,Chris Bell in California,194231,6,12442997,2012-07-23T01:44:23Z
123107824,33.5832459,-117.7223585,woodpeck_fixbot,147510,4,3347430,2009-12-11T09:23:57Z
123107874,33.6244123,-117.8036122,Chris Bell in California,194231,7,12441513,2012-07-22T23:29:58Z
123107943,33.6154206,-117.7985631,Chris Bell in California,194231,4,4222720,2010-03-24T17:11:25Z
123107966,33.6100449,-117.7950417,Chris Bell in California,194231,4,4222720,2010-03-24T17:11:25Z
123107992,33.6062514,-117.7923131,Chris Bell in California,194231,4,4222720,2010-03-24T17:11:25Z
123108273,33.7278576,-117.7512333,ponzu,101657,5,7721825,2011-03-31T00:13:21Z
123108485,33.7747806,-117.8210072,Aaron Lidman,53073,4,13484519,2012-10-13T21:01:40Z
123109250,33.6020305,-117.7406858,woodpeck_fixbot,147510,3,3347430,2009-12-11T09:24:12Z
123109352,33.6282617,-117.739838,woodpeck_fixbot,147510,3,3347430,2009-12-11T09:24:14Z
123109785,33.6411166,-117.8089423,Chris Bell in California,194231,7,12441513,2012-07-22T23:29:58Z
123109845,33.7014454,-117.7865419,Aaron Lidman,53073,4,11811174,2012-06-05T23:20:19Z
123110041,33.7152754,-117.7706248,SJFriedl,2709708,4,34352591,2015-09-30T18:07:09Z
123110215,33.6516924,-117.8622376,Evanator,451067,6,12395950,2012-07-21T00:29:39Z
123110247,33.6328916,-117.8490325,Evanator,451067,7,12395950,2012-07-21T00:12:55Z
123110281,33.6203025,-117.8223628,Evanator,451067,6,12395950,2012-07-21T00:05:00Z
123110305,33.6112812,-117.8155156,Evanator,451067,7,12395950,2012-07-21T00:05:00Z
123110328,33.607348,-117.8018181,Evanator,451067,7,12395950,2012-07-20T23:56:52Z
123110352,33.5988103,-117.7748136,woodpeck_fixbot,147510,6,3347430,2009-12-11T09:24:27Z
123110394,33.5909452,-117.7540008,Evanator,451067,6,12395950,2012-07-20T23:48:16Z
123110417,33.5861724,-117.7299107,AM909,82317,6,5111497,2010-06-30T07:57:41Z
123111226,33.7221672,-117.8235723,SJFriedl,2709708,5,29145051,2015-02-27T21:31:31Z
123111823,33.7198289,-117.88367,SJFriedl,2709708,6,29145051,2015-02-27T21:31:32Z
123112020,33.6323504,-117.6796776,SJFriedl,2709708,5,31116778,2015-05-13T22:19:45Z
123112613,33.7579802,-117.8257587,SJFriedl,2709708,7,38024241,2016-03-23T17:00:21Z
123112706,33.6116372,-117.8379261,woodpeck_fixbot,147510,4,3347430,2009-12-11T09:24:55Z
123112863,33.7293079,-117.8050591,SJFriedl,2709708,5,39189407,2016-05-08T20:48:46Z
123113050,33.6477291,-117.8044267,Chris Bell in California,194231,6,12441513,2012-07-22T23:29:59Z
123113456,33.6812556,-117.8006417,SJFriedl,2709708,6,34052145,2015-09-16T01:07:32Z
123113780,33.6566661,-117.6868748,SJFriedl,2709708,4,30890959,2015-05-08T03:43:10Z
123113910,33.6430638,-117.6769092,SJFriedl,2709708,5,30877756,2015-05-07T16:11:10Z
123114128,33.6110937,-117.745151,woodpeck_fixbot,147510,3,3347430,2009-12-11T09:25:10Z
123114462,33.742592,-117.771554,SJFriedl,2709708,7,31652056,2015-06-02T01:09:41Z
123114564,33.7703789,-117.8280661,Chris Bell in California,194231,3,4993259,2010-06-15T17:15:28Z
123114995,33.7818865,-117.7494949,woodpeck_fixbot,147510,6,3347430,2009-12-11T09:25:18Z
123115032,33.7658836,-117.7583956,woodpeck_fixbot,147510,4,3347430,2009-12-11T09:25:18Z
123115060,33.7542657,-117.763568,NE2,207745,6,13451819,2012-10-11T09:21:43Z
123115091,33.7396893,-117.7674859,AM909,82317,5,4823523,2010-05-27T16:06:09Z
123115112,33.7144408,-117.7986952,ctr112280,351693,5,12443139,2012-07-23T02:18:12Z
123115228,33.6466433,-117.7043118,SJFriedl,2709708,5,31331248,2015-05-21T00:53:13Z
123115599,33.7302276,-117.816412,SJFriedl,2709708,6,37804564,2016-03-13T17:53:09Z
123116021,33.6225148,-117.8832858,Chris Bell in California,194231,5,13164671,2012-09-19T02:24:55Z
123116574,33.6229016,-117.7385763,woodpeck_fixbot,147510,3,3347430,2009-12-11T09:25:50Z
123116630,33.5924428,-117.7123793,paulmach,91499,4,18037678,2013-09-26T01:03:45Z
123116897,33.6642567,-117.7861362,SJFriedl,2709708,4,35979412,2015-12-16T02:56:59Z
123117003,33.683673,-117.8303256,jumbanho,38487,5,12419412,2012-07-21T20:24:52Z
123117393,33.7188517,-117.7542661,ponzu,101657,4,7866709,2011-04-15T05:54:12Z
150957125,33.599523,-117.8724843,The Temecula Mapper,313196,3,12481301,2012-07-25T06:37:07Z
150965045,33.6106076,-117.7249722,Phil Shipley,44659,3,712136,2009-03-01T12:33:44Z
150981647,33.6758541,-117.7597756,OSMF Redaction Account,722137,9,12304302,2012-07-19T01:48:39Z
249135467,33.7288223,-117.8613526,jerjozwik,36489,2,4634572,2010-05-07T22:04:09Z
249230511,33.713327,-117.8351685,Aaron Lidman,53073,3,16301005,2013-05-26T21:04:33Z
249321673,33.7074987,-117.8507068,Sundance,239998,3,5019438,2010-06-18T20:43:52Z
249321727,33.7059257,-117.8540783,Sundance,239998,2,5019438,2010-06-18T20:43:52Z
249337013,33.6971807,-117.8614893,Sundance,239998,3,5019438,2010-06-18T20:44:38Z
249337069,33.6997855,-117.8622285,AM909,82317,2,4311750,2010-04-03T11:03:49Z
249445962,33.6850398,-117.8753531,AM909,82317,4,4311750,2010-04-03T11:03:48Z
249488298,33.6987766,-117.8129894,SJFriedl,2709708,19,32020974,2015-06-17T04:39:13Z
249586059,33.6806108,-117.8591722,release_candidate,1239795,4,35543782,2015-11-24T05:37:46Z
249700171,33.6790196,-117.8795085,andrewpmk,1679,2,2052331,2009-08-06T06:19:42Z
256773675,33.7417352,-117.8348141,AM909,82317,8,4310989,2010-04-03T09:31:50Z
256773725,33.7396018,-117.831939,AM909,82317,9,4310989,2010-04-03T09:31:51Z
256775850,33.7393001,-117.8334024,AM909,82317,5,4310989,2010-04-03T09:31:51Z
256783238,33.7311889,-117.8345902,Sundance,239998,3,5055593,2010-06-22T23:23:04Z
256816744,33.7602661,-117.8561973,Chris Bell in California,194231,4,4996587,2010-06-15T23:10:51Z
256816797,33.7595098,-117.8603512,Evanator,451067,4,11474865,2012-05-01T22:59:04Z
256819419,33.7684686,-117.8233516,Chris Bell in California,194231,2,4993259,2010-06-15T17:14:48Z
256819451,33.7590827,-117.8319418,AM909,82317,2,4310989,2010-04-03T09:31:54Z
256819477,33.7684198,-117.8302017,Sundance,239998,4,5061017,2010-06-23T18:41:53Z
256827204,33.7571448,-117.8559506,Aaron Lidman,53073,3,13837837,2012-11-11T19:22:15Z
256910466,33.7422916,-117.8336876,NE2,207745,8,13399829,2012-10-07T15:38:03Z
258427848,33.7869339,-117.8795537,Aaron Lidman,53073,3,12384822,2012-07-20T19:04:06Z
258427915,33.7845726,-117.8834804,c2r,5926,12,18524629,2013-10-24T18:40:36Z
258427951,33.779715,-117.8835575,Aaron Lidman,53073,8,11020040,2012-03-18T15:45:49Z
258458802,33.7771583,-117.8756114,Evanator,451067,6,11474865,2012-05-01T22:46:50Z
258458862,33.780074,-117.8786179,Evanator,451067,8,11474865,2012-05-01T22:42:18Z
258501113,33.7705285,-117.8700042,Evanator,451067,3,11474865,2012-05-01T22:46:50Z
264546343,33.6386978,-117.8613185,ponzu,101657,2,7442617,2011-03-03T01:48:32Z
264594880,33.6243798,-117.8613936,ToeBee,262151,3,12840540,2012-08-24T04:34:38Z
264614485,33.6283989,-117.833612,Evanator,451067,3,12423979,2012-07-22T01:35:25Z
264646233,33.6213492,-117.8231238,ponzu,101657,8,659567,2009-02-24T21:51:42Z
264794328,33.6631098,-117.796628,Aaron Lidman,53073,3,16301005,2013-05-26T22:27:12Z
267293232,33.679316,-117.8611933,DialH,36038,3,12851238,2012-08-25T02:39:04Z
267293275,33.6794599,-117.8618281,DialH,36038,1,548602,2008-05-29T02:17:01Z
279634045,33.7857683,-117.8831747,Bman,2376,3,667628,2008-11-03T00:36:51Z
279636008,33.7882869,-117.8828452,Aaron Lidman,53073,5,13484519,2012-10-13T21:49:36Z
279659112,33.7502307,-117.769525,SJFriedl,2709708,7,38525796,2016-04-13T14:07:14Z
279659283,33.7515769,-117.769874,OSMF Redaction Account,722137,4,12300888,2012-07-18T22:48:56Z
279659306,33.7504272,-117.7699102,Aaron Lidman,53073,5,14233076,2012-12-11T00:10:43Z
279659506,33.7513422,-117.7690424,Aaron Lidman,53073,5,14233076,2012-12-11T00:10:43Z
289927185,33.6472335,-117.8250273,ponzu,101657,2,7442652,2011-03-03T02:03:27Z
289927195,33.6447982,-117.8267639,ponzu,101657,2,7442652,2011-03-03T02:03:27Z
289927207,33.6458585,-117.8269315,Florent Clairambault,58557,1,359840,2008-08-21T15:46:53Z
289927225,33.6466603,-117.8281483,ponzu,101657,2,7442652,2011-03-03T02:03:28Z
294596092,33.6175732,-117.684169,nazotoko,84468,7,837395,2009-03-20T20:04:09Z
295339515,33.7167965,-117.8231087,farlokko,15891,1,582602,2008-09-09T14:08:45Z
295586825,33.7144575,-117.8188014,SJFriedl,2709708,2,32039988,2015-06-17T22:36:24Z
295587180,33.7166123,-117.822271,farlokko,15891,1,594433,2008-09-10T13:19:22Z
295587608,33.7182165,-117.8216262,SJFriedl,2709708,3,32019379,2015-06-17T00:12:26Z
295587644,33.7167992,-117.8226601,SJFriedl,2709708,2,32019379,2015-06-17T00:12:26Z
295587816,33.7156657,-117.8196823,SJFriedl,2709708,2,32039995,2015-06-17T22:37:02Z
295588230,33.7158383,-117.823664,SJFriedl,2709708,3,32119315,2015-06-21T15:20:20Z
295589262,33.7155527,-117.8241529,SJFriedl,2709708,3,32039988,2015-06-17T22:36:24Z
295610759,33.7112331,-117.8188898,karitotp,2748195,5,37695170,2016-03-08T20:45:05Z
295613948,33.7128156,-117.8264254,farlokko,15891,1,594433,2008-09-10T14:21:39Z
295615156,33.7147017,-117.8233917,SJFriedl,2709708,3,32119315,2015-06-21T15:20:20Z
295616718,33.7134568,-117.8204884,SJFriedl,2709708,3,32039988,2015-06-17T22:36:25Z
295619501,33.7137726,-117.832403,Rupert Swarbrick,104519,2,13170367,2012-09-19T13:33:45Z
295871049,33.702396,-117.8043034,Biff,329453,3,16564537,2013-06-15T15:36:50Z
295935388,33.6934034,-117.8074782,Christine_E,1707766,2,26136890,2014-10-17T04:20:49Z
295950087,33.6889454,-117.8087254,ponzu,101657,2,7451129,2011-03-04T00:46:54Z
295952368,33.6812118,-117.7982076,SJFriedl,2709708,2,34052145,2015-09-16T01:07:34Z
295954642,33.6844636,-117.8044409,SJFriedl,2709708,2,34052145,2015-09-16T01:07:34Z
296007104,33.6712848,-117.8069972,SJFriedl,2709708,2,34051009,2015-09-15T22:34:50Z
296007971,33.6780119,-117.8093967,SJFriedl,2709708,5,34051323,2015-09-15T23:12:56Z
296010945,33.6645074,-117.7931537,ponzu,101657,2,8044972,2011-05-04T00:13:07Z
296017366,33.6571311,-117.7704831,SJFriedl,2709708,5,34790209,2015-10-21T23:58:52Z
296090221,33.6569004,-117.779578,Evanator,451067,2,12423588,2012-07-22T01:24:44Z
296091265,33.6549712,-117.772892,Dami_Tn,2012449,7,23358661,2014-06-30T16:59:33Z
296091922,33.6507781,-117.7576363,SJFriedl,2709708,2,37011284,2016-02-05T00:59:23Z
296092250,33.6505267,-117.7624158,SJFriedl,2709708,2,37007608,2016-02-04T20:33:11Z
296093082,33.6505557,-117.7610588,SJFriedl,2709708,2,37007608,2016-02-04T20:33:11Z
296093560,33.6511269,-117.7628571,SJFriedl,2709708,2,37007608,2016-02-04T20:33:11Z
296093990,33.6528095,-117.7602043,SJFriedl,2709708,2,37007608,2016-02-04T20:33:11Z
296094542,33.6525676,-117.7621189,SJFriedl,2709708,3,37007608,2016-02-04T20:33:11Z
296094941,33.6480843,-117.7621654,ponzu,101657,3,7260619,2011-02-12T00:12:33Z
296096015,33.6484896,-117.7614421,SJFriedl,2709708,2,37007608,2016-02-04T20:33:12Z
296096062,33.651697,-117.7594871,NE2,207745,2,13435877,2012-10-10T03:07:25Z
296097866,33.6684477,-117.7846665,SJFriedl,2709708,2,36019987,2015-12-17T23:57:20Z
296101662,33.662019,-117.7672101,ponzu,101657,3,7425912,2011-03-01T01:01:40Z
296103515,33.6473431,-117.7465898,Evanator,451067,9,23261747,2014-06-29T03:47:44Z
296105078,33.6445039,-117.7340022,Phil Shipley,44659,2,775904,2009-01-12T02:25:58Z
296105451,33.6440395,-117.7366372,farlokko,15891,1,613326,2008-09-12T14:37:38Z
296105669,33.6456257,-117.7371951,Phil Shipley,44659,2,775904,2009-01-12T02:27:18Z
296105774,33.6413171,-117.7335473,farlokko,15891,1,613326,2008-09-12T14:39:30Z
296105937,33.6354217,-117.7283802,farlokko,15891,1,613326,2008-09-12T14:40:48Z
296106996,33.6390282,-117.7278524,NE2,207745,2,13341947,2012-10-03T01:10:30Z
296107464,33.6433607,-117.7332726,farlokko,15891,1,613326,2008-09-12T14:48:10Z
297630938,33.6174236,-117.8794613,samely,2512300,3,37576241,2016-03-02T22:28:05Z
297631200,33.61999,-117.8785175,AM909,82317,2,4556925,2010-04-29T11:04:31Z
297631320,33.6219377,-117.8757617,samely,2512300,3,37576241,2016-03-02T22:28:05Z
297631446,33.6255801,-117.8755844,California Bear,28923,1,652318,2008-09-17T06:31:37Z
297631464,33.6249726,-117.8744429,California Bear,28923,1,652318,2008-09-17T06:32:36Z
297631841,33.6163917,-117.8682388,Aaron Lidman,53073,3,16317137,2013-05-27T23:46:40Z
297632116,33.6135081,-117.8724087,nazotoko,84468,2,1322113,2009-05-26T03:17:03Z
297632129,33.6102316,-117.8736865,Vlad,24247,3,14037683,2012-11-25T21:59:08Z
297632601,33.6142105,-117.8786628,AM909,82317,2,4556925,2010-04-29T11:04:50Z
297632983,33.6259788,-117.8809282,Aaron Lidman,53073,2,15508931,2013-03-26T21:29:21Z
297636158,33.646225,-117.8775585,California Bear,28923,1,652318,2008-09-17T06:59:46Z
297636182,33.6367714,-117.8868798,California Bear,28923,1,652318,2008-09-17T06:59:47Z
297636206,33.6281672,-117.8840216,California Bear,28923,1,652318,2008-09-17T06:59:47Z
297636426,33.6408231,-117.8859184,California Bear,28923,1,652318,2008-09-17T07:01:58Z
297636562,33.645732,-117.8820732,OSMF Redaction Account,722137,3,12306278,2012-07-19T03:12:20Z
297636574,33.6295679,-117.8858069,California Bear,28923,1,652318,2008-09-17T07:02:45Z
297636585,33.6233216,-117.8878496,California Bear,28923,1,652318,2008-09-17T07:02:45Z
298221268,33.6384182,-117.7602707,samely,2512300,11,37675282,2016-03-07T21:44:36Z
301034850,33.6568993,-117.7470259,calfarome,2511706,6,38131864,2016-03-28T23:18:45Z
301037405,33.649,-117.7364134,AM909,82317,3,11475465,2012-05-02T00:50:36Z
301215636,33.6131493,-117.7099201,samely,2512300,41,37571372,2016-03-02T17:38:55Z
301215698,33.6131266,-117.7051953,AM909,82317,3,11475465,2012-05-02T00:50:37Z
301215750,33.6154601,-117.7096468,AM909,82317,4,4888708,2010-06-02T23:54:41Z
301285886,33.6347271,-117.7225727,ponzu,101657,4,7930268,2011-04-22T00:13:58Z
301698951,33.5990037,-117.8851143,AM909,82317,3,4400697,2010-04-12T01:50:15Z
303645872,33.6004144,-117.7623472,mdroads,193314,28,12556645,2012-07-31T05:25:51Z
303646348,33.6028648,-117.7620604,ponzu,101657,19,7370080,2011-02-23T07:51:41Z
303646742,33.6070002,-117.7604337,mdroads,193314,14,12556645,2012-07-31T05:25:52Z
317689632,33.6269209,-117.8269296,techlady,104962,2,5180033,2010-07-10T07:59:33Z
317691327,33.6528847,-117.8676453,Boingo,107692,10,846717,2009-03-22T00:50:15Z
317692749,33.5959611,-117.790112,Aaron Lidman,53073,3,14244084,2012-12-11T22:38:59Z
317916689,33.7594363,-117.6767705,AM909,82317,4,4806161,2010-05-25T18:07:15Z
317920566,33.7821287,-117.7221744,Phil Shipley,44659,11,712136,2009-03-01T15:16:53Z
317920614,33.775551,-117.7234017,Phil Shipley,44659,11,712136,2009-03-01T15:16:55Z
318041516,33.7796917,-117.7473658,AM909,82317,5,4818834,2010-05-27T03:52:05Z
318041538,33.7544396,-117.6947181,SJFriedl,2709708,3,36789078,2016-01-25T05:43:59Z
318041668,33.7688884,-117.7344919,AM909,82317,4,4818834,2010-05-27T03:52:16Z
318041680,33.7609158,-117.6770177,AM909,82317,2,11475465,2012-05-02T00:50:38Z
318053554,33.7201494,-117.794268,happy5214,199837,5,12497312,2012-07-26T10:29:46Z
318069370,33.7062925,-117.8039777,NE2,207745,17,13451819,2012-10-11T09:21:44Z
318069415,33.6983459,-117.8186479,Map King,2167889,16,32320810,2015-06-30T23:30:53Z
318072296,33.7808757,-117.7763511,AM909,82317,6,4818834,2010-05-27T03:52:38Z
318307237,33.7880642,-117.7422165,nazotoko,84468,29,854682,2009-03-24T08:35:00Z
318852403,33.6469093,-117.8437001,Aaron Lidman,53073,4,15890111,2013-04-28T01:26:48Z
319137481,33.6414961,-117.8356129,ponzu,101657,2,7810260,2011-04-09T06:45:46Z
319643555,33.645595,-117.8412285,Aaron Lidman,53073,7,15890111,2013-04-28T01:26:49Z
319644083,33.6797884,-117.8048795,Chris Bell in California,194231,2,4846443,2010-05-29T20:49:34Z
320402246,33.6351166,-117.8067989,techlady,104962,4,5200933,2010-07-12T17:32:42Z
320408627,33.6229186,-117.8237711,techlady,104962,2,5186655,2010-07-11T03:25:57Z
320408669,33.6247327,-117.8251819,techlady,104962,2,5186807,2010-07-11T04:37:37Z
320408684,33.622401,-117.8236128,techlady,104962,2,5186807,2010-07-11T04:37:38Z
320408701,33.6213021,-117.8205792,techlady,104962,2,5186807,2010-07-11T04:37:39Z
320408713,33.6236467,-117.8196807,techlady,104962,2,5186655,2010-07-11T03:25:59Z
320408842,33.6236087,-117.8171058,techlady,104962,2,5186655,2010-07-11T03:25:53Z
320408854,33.6233615,-117.8103794,techlady,104962,2,5186927,2010-07-11T05:12:16Z
320408864,33.6272432,-117.8129356,techlady,104962,2,5186927,2010-07-11T05:12:18Z
320408965,33.6232582,-117.8119494,techlady,104962,2,5200933,2010-07-12T17:28:02Z
320408976,33.6260433,-117.8137062,techlady,104962,2,5200933,2010-07-12T17:28:04Z
320408987,33.6283253,-117.8106747,techlady,104962,3,5186944,2010-07-11T05:19:56Z
320409014,33.6239661,-117.8165613,techlady,104962,2,5186655,2010-07-11T03:25:50Z
320415155,33.626061,-117.8182592,techlady,104962,2,5186655,2010-07-11T03:25:53Z
320415197,33.6269566,-117.8210287,techlady,104962,2,5180033,2010-07-10T07:59:37Z
320419767,33.6355739,-117.7984001,techlady,104962,2,5193305,2010-07-11T19:02:38Z
320431363,33.633971,-117.7954961,techlady,104962,2,5186944,2010-07-11T05:41:38Z
320755606,33.6212881,-117.8209092,techlady,104962,3,5186655,2010-07-11T03:25:53Z
320762028,33.6205667,-117.8198443,Chris Bell in California,194231,3,12441513,2012-07-22T23:30:02Z
320762226,33.6225523,-117.8190263,techlady,104962,3,5186655,2010-07-11T03:25:54Z
320762457,33.6244016,-117.8207992,techlady,104962,2,5186655,2010-07-11T03:29:22Z
320773104,33.6250333,-117.8173381,Chris Bell in California,194231,3,12442477,2012-07-23T00:19:31Z
320773131,33.6272159,-117.818188,Chris Bell in California,194231,3,12442477,2012-07-23T00:19:31Z
320773150,33.6279781,-117.8204977,Chris Bell in California,194231,3,12442477,2012-07-23T00:19:31Z
320773248,33.6272153,-117.8248647,Chris Bell in California,194231,3,12441513,2012-07-22T23:30:03Z
320776675,33.6266981,-117.8232614,techlady,104962,2,5186807,2010-07-11T04:14:05Z
320776737,33.6268522,-117.8221107,techlady,104962,2,5186807,2010-07-11T04:14:06Z
320776786,33.623602,-117.8204559,techlady,104962,2,5186655,2010-07-11T03:29:21Z
320779130,33.6271553,-117.8286986,ponzu,101657,2,7417478,2011-02-28T04:57:38Z
320829032,33.6323832,-117.8034032,techlady,104962,2,5191846,2010-07-11T16:11:14Z
320829058,33.6323586,-117.7989802,techlady,104962,2,5191846,2010-07-11T16:11:15Z
320835222,33.6711146,-117.7872428,ponzu,101657,2,8044972,2011-05-04T00:13:08Z
320839536,33.6750989,-117.7980516,Aaron Lidman,53073,3,15561321,2013-04-01T00:30:40Z
320843875,33.661418,-117.7699181,Chris Bell in California,194231,3,12385985,2012-07-20T17:53:37Z
320845464,33.6698457,-117.805239,Aaron Lidman,53073,3,11702988,2012-05-26T00:02:47Z
320847087,33.6809159,-117.793994,Aaron Lidman,53073,3,15153707,2013-02-24T20:51:27Z
320847108,33.682135,-117.7936049,Aaron Lidman,53073,3,15153707,2013-02-24T20:28:09Z
320849468,33.6786598,-117.7993441,ponzu,101657,3,7425912,2011-03-01T00:12:47Z
320862401,33.6665274,-117.7686744,ponzu,101657,2,7427202,2011-03-01T08:06:10Z
321086136,33.6603021,-117.755834,SJFriedl,2709708,5,31952755,2015-06-13T23:03:15Z
321103590,33.6791497,-117.7584065,Phil Shipley,44659,8,775904,2009-01-12T01:59:32Z
321118289,33.6641493,-117.7539433,woodpeck_fixbot,147510,3,3347430,2009-12-11T09:26:04Z
321118310,33.665415,-117.7539084,ctr112280,351693,8,12443834,2012-07-23T04:15:08Z
321118323,33.6774515,-117.7512782,AM909,82317,11,4675924,2010-05-12T10:22:04Z
321121399,33.6659399,-117.755801,sdtoooc,112254,2,1171671,2009-05-13T07:31:56Z
321135414,33.6879816,-117.7675767,happy5214,199837,4,12497312,2012-07-26T10:29:47Z
321151530,33.7108698,-117.7818334,AM909,82317,3,4676650,2010-05-12T12:07:53Z
321151612,33.7091428,-117.7824962,AM909,82317,3,4676650,2010-05-12T12:08:12Z
321151698,33.7126536,-117.7846871,AM909,82317,3,4676650,2010-05-12T12:07:56Z
321338729,33.6585123,-117.8167893,Aaron Lidman,53073,5,16301005,2013-05-26T22:06:06Z
321338809,33.6563275,-117.8276036,Aaron Lidman,53073,6,16301005,2013-05-26T22:06:06Z
321544467,33.6675455,-117.8364298,ponzu,101657,2,8212808,2011-05-22T07:00:37Z
321544480,33.6679498,-117.8378656,GreenRoot,205959,2,3843232,2010-02-10T20:16:17Z
321544498,33.6665263,-117.8400858,GreenRoot,205959,3,3843626,2010-02-10T22:13:16Z
321544509,33.6668102,-117.8372595,GreenRoot,205959,5,3843626,2010-02-10T22:13:13Z
321544522,33.6660322,-117.8367217,GreenRoot,205959,2,3843232,2010-02-10T20:16:06Z
321544532,33.6675804,-117.8371186,GreenRoot,205959,2,3843232,2010-02-10T20:16:08Z
321545146,33.6687386,-117.8463662,GreenRoot,205959,3,3843626,2010-02-10T21:03:20Z
321701167,33.6339554,-117.8142983,techlady,104962,3,5191846,2010-07-11T17:28:39Z
321702111,33.6341593,-117.8117527,SJFriedl,2709708,3,40194075,2016-06-22T00:19:14Z
323154737,33.6074413,-117.8322687,maxtheheathen,86782,1,672892,2008-12-30T15:42:36Z
323154756,33.6059473,-117.8326721,maxtheheathen,86782,1,672892,2008-12-30T15:42:36Z
323154772,33.6049751,-117.833848,maxtheheathen,86782,1,672892,2008-12-30T15:42:37Z
323154789,33.6042316,-117.8354015,maxtheheathen,86782,1,672892,2008-12-30T15:42:37Z
323154805,33.603338,-117.8362856,maxtheheathen,86782,1,672892,2008-12-30T15:42:38Z
323154819,33.6028662,-117.8348351,maxtheheathen,86782,1,672892,2008-12-30T15:42:38Z
323154832,33.6018439,-117.8343287,maxtheheathen,86782,1,672892,2008-12-30T15:42:38Z
323155326,33.6039885,-117.8368435,maxtheheathen,86782,4,705093,2009-01-01T01:54:52Z
323155338,33.6040886,-117.8385258,maxtheheathen,86782,4,705093,2009-01-01T01:54:52Z
323155352,33.6034095,-117.839736,maxtheheathen,86782,4,705093,2009-01-01T01:54:53Z
323155362,33.6033952,-117.8414097,maxtheheathen,86782,4,705093,2009-01-01T01:54:53Z
323155374,33.6026946,-117.8426972,maxtheheathen,86782,4,705093,2009-01-01T01:54:53Z
323265429,33.6028371,-117.8438608,maxtheheathen,86782,3,705093,2009-01-01T01:54:53Z
323267142,33.6028085,-117.8449337,maxtheheathen,86782,3,705093,2009-01-01T01:54:54Z
323267155,33.6030087,-117.8459121,maxtheheathen,86782,3,705093,2009-01-01T01:54:54Z
323267168,33.6034304,-117.8468734,maxtheheathen,86782,3,705093,2009-01-01T01:54:54Z
323267181,33.6042525,-117.8477146,maxtheheathen,86782,3,705093,2009-01-01T01:54:54Z
323267195,33.6048316,-117.8486072,maxtheheathen,86782,3,705093,2009-01-01T01:54:55Z
323267208,33.6048316,-117.8495084,maxtheheathen,86782,3,705093,2009-01-01T01:54:55Z
323267221,33.6047315,-117.8507787,maxtheheathen,86782,3,705093,2009-01-01T01:54:55Z
323267237,33.604803,-117.8516714,maxtheheathen,86782,3,705093,2009-01-01T01:54:56Z
323267249,33.6047958,-117.8528644,maxtheheathen,86782,3,705093,2009-01-01T01:54:56Z
323267263,33.604274,-117.8538343,maxtheheathen,86782,3,705093,2009-01-01T01:54:56Z
323269520,33.6032946,-117.8545467,maxtheheathen,86782,7,705093,2009-01-01T01:54:57Z
323269535,33.6020579,-117.8555681,maxtheheathen,86782,7,705093,2009-01-01T01:54:57Z
323269549,33.6012071,-117.8560831,maxtheheathen,86782,7,705093,2009-01-01T01:54:57Z
323269562,33.6001634,-117.8565208,maxtheheathen,86782,7,705093,2009-01-01T01:54:58Z
323269578,33.5992984,-117.8568813,maxtheheathen,86782,7,705093,2009-01-01T01:54:58Z
323269592,33.5988837,-117.8574735,maxtheheathen,86782,7,705093,2009-01-01T01:54:59Z
323269605,33.5982474,-117.858143,maxtheheathen,86782,7,705093,2009-01-01T01:54:59Z
323269619,33.5977899,-117.8586923,maxtheheathen,86782,7,705093,2009-01-01T01:55:00Z
323269638,33.597318,-117.859379,maxtheheathen,86782,7,705093,2009-01-01T01:55:00Z
323269651,33.5970893,-117.8604089,maxtheheathen,86782,7,705093,2009-01-01T01:55:00Z
323269664,33.5973466,-117.8610527,maxtheheathen,86782,7,705093,2009-01-01T01:55:01Z
323269676,33.5972894,-117.8617994,maxtheheathen,86782,9,705093,2009-01-01T01:55:01Z
323278704,33.597318,-117.8632757,maxtheheathen,86782,1,687290,2008-12-30T23:30:32Z
323787834,33.604688,-117.8396579,42429,42429,3,35726949,2015-12-03T13:39:05Z
324097606,33.6024921,-117.8629909,techlady,104962,2,5201675,2010-07-12T19:33:21Z
324802282,33.6492177,-117.6609229,AM909,82317,41,4889845,2010-06-03T07:19:38Z
326766344,33.7780968,-117.8719962,Evanator,451067,7,11474865,2012-05-01T22:42:18Z
326772578,33.7785509,-117.8773242,Evanator,451067,6,11474865,2012-05-01T22:46:51Z
326791001,33.7831639,-117.8794805,Evanator,451067,2,11474865,2012-05-01T22:51:12Z
330632884,33.7898559,-117.8314879,California Bear,28923,1,762851,2009-01-09T20:08:40Z
330633879,33.7870524,-117.8311634,California Bear,28923,4,762851,2009-01-09T20:12:19Z
330633952,33.7887288,-117.8320629,California Bear,28923,2,762851,2009-01-09T20:20:04Z
330634792,33.7875447,-117.8318998,California Bear,28923,2,762851,2009-01-09T20:19:42Z
330635441,33.7872697,-117.8308158,ChrisZontine,1376118,9,24920761,2014-08-21T22:00:36Z
330637246,33.7881796,-117.8306296,California Bear,28923,4,762851,2009-01-09T20:17:00Z
330637259,33.7890135,-117.829768,Aaron Lidman,53073,3,15544655,2013-03-29T23:12:38Z
330639138,33.7876709,-117.8294209,Rub21,510836,2,40096991,2016-06-17T15:16:21Z
